net,length_um
_00542_,4.68µm
_00548_,4.68µm
_00854_,4.68µm
_00901_,4.68µm
_01641_,4.68µm
_01744_,4.68µm
_01982_,4.68µm
_02402_,4.68µm
_02847_,4.68µm
_03001_,4.68µm
_03147_,4.68µm
_03591_,4.68µm
_04421_,4.68µm
_04432_,4.68µm
_04808_,4.68µm
_05063_,4.68µm
_05557_,4.68µm
_05749_,4.68µm
_05888_,4.68µm
_06258_,4.68µm
_06266_,4.68µm
_07075_,4.68µm
_07323_,4.68µm
_07901_,4.68µm
_08250_,4.68µm
_08304_,4.68µm
_08422_,4.68µm
_09281_,4.68µm
_09317_,4.68µm
ciphertext_wire\[77\],4.68µm
_02607_,4.67µm
_01185_,4.66µm
net941,4.66µm
net2205,4.66µm
_02241_,4.61µm
_03719_,4.605µm
_02363_,4.6µm
_02558_,4.6µm
_04431_,4.6µm
_04725_,4.6µm
_05419_,4.6µm
_05703_,4.6µm
_05894_,4.6µm
_08508_,4.6µm
_08935_,4.6µm
ciphertext_wire\[78\],4.6µm
_00008_,4.58µm
_00010_,4.58µm
_00110_,4.58µm
_00140_,4.58µm
_00145_,4.58µm
_00177_,4.58µm
_00188_,4.58µm
_00263_,4.58µm
_00655_,4.58µm
_00663_,4.58µm
_00769_,4.58µm
_00773_,4.58µm
_00780_,4.58µm
_02233_,4.58µm
_03122_,4.58µm
_04213_,4.58µm
_05404_,4.58µm
_05524_,4.58µm
_06109_,4.58µm
_06256_,4.58µm
_07041_,4.58µm
_07874_,4.58µm
net2222,4.58µm
_08122_,4.565µm
_00229_,4.56µm
_00254_,4.56µm
_00332_,4.56µm
_00396_,4.56µm
_00440_,4.56µm
_00609_,4.56µm
_00691_,4.56µm
_00841_,4.56µm
_02078_,4.56µm
_02840_,4.56µm
_04035_,4.56µm
_04080_,4.56µm
_04635_,4.56µm
_05573_,4.56µm
_06005_,4.56µm
_07273_,4.56µm
_08488_,4.56µm
u_aes128_baseline.u_aes_core.round_key_reg\[50\],4.56µm
_00055_,4.54µm
_00074_,4.54µm
_00087_,4.54µm
_00250_,4.54µm
_00499_,4.54µm
_00756_,4.54µm
_00774_,4.54µm
_02404_,4.54µm
_03229_,4.54µm
_03930_,4.54µm
_05266_,4.54µm
_05300_,4.54µm
_07418_,4.54µm
_08547_,4.54µm
_07033_,4.5µm
_07091_,4.5µm
_00637_,4.495µm
_00389_,4.485µm
_00324_,4.48µm
_00515_,4.48µm
_01141_,4.48µm
_01260_,4.48µm
_01399_,4.48µm
_02348_,4.48µm
_02375_,4.48µm
_02378_,4.48µm
_02603_,4.48µm
_03170_,4.48µm
_04207_,4.48µm
_04365_,4.48µm
_04558_,4.48µm
_04677_,4.48µm
_04954_,4.48µm
_04956_,4.48µm
_05680_,4.48µm
_05777_,4.48µm
_06817_,4.48µm
_07467_,4.48µm
_07691_,4.48µm
_07882_,4.48µm
_07900_,4.48µm
_08440_,4.48µm
_08497_,4.48µm
_08759_,4.48µm
net2323,4.48µm
_00099_,4.475µm
_00005_,4.46µm
_00007_,4.46µm
_00020_,4.46µm
_00042_,4.46µm
_00045_,4.46µm
_00109_,4.46µm
_00114_,4.46µm
_00183_,4.46µm
_00187_,4.46µm
_00201_,4.46µm
_00224_,4.46µm
_00245_,4.46µm
_00249_,4.46µm
_00271_,4.46µm
_00291_,4.46µm
_00419_,4.46µm
_00444_,4.46µm
_00452_,4.46µm
_00483_,4.46µm
_00662_,4.46µm
_00668_,4.46µm
_00709_,4.46µm
_00717_,4.46µm
_00752_,4.46µm
_00788_,4.46µm
_01018_,4.46µm
_01197_,4.46µm
_01491_,4.46µm
_01664_,4.46µm
_01671_,4.46µm
_01732_,4.46µm
_02187_,4.46µm
_02239_,4.46µm
_02327_,4.46µm
_02433_,4.46µm
_02548_,4.46µm
_02749_,4.46µm
_02792_,4.46µm
_02910_,4.46µm
_02938_,4.46µm
_03111_,4.46µm
_03516_,4.46µm
_04142_,4.46µm
_04283_,4.46µm
_04986_,4.46µm
_05339_,4.46µm
_05381_,4.46µm
_05850_,4.46µm
_05858_,4.46µm
_05900_,4.46µm
_06665_,4.46µm
_07089_,4.46µm
_07269_,4.46µm
_08315_,4.46µm
_08446_,4.46µm
_08658_,4.46µm
_08726_,4.46µm
ciphertext_wire\[14\],4.46µm
ciphertext_wire\[84\],4.46µm
ciphertext_wire\[88\],4.46µm
u_aes128_baseline.u_aes_core.round_key_reg\[120\],4.46µm
net2249,4.46µm
net2310,4.46µm
_00561_,4.44µm
_00899_,4.44µm
_03638_,4.44µm
_05198_,4.44µm
_05995_,4.44µm
_06747_,4.44µm
_07060_,4.44µm
_07161_,4.44µm
_09224_,4.44µm
_02741_,4.435µm
_00155_,4.42µm
_00169_,4.42µm
_00172_,4.42µm
_00727_,4.42µm
_00931_,4.42µm
_00977_,4.42µm
_01003_,4.42µm
_01428_,4.42µm
_02097_,4.42µm
_02681_,4.42µm
_02719_,4.42µm
_05675_,4.42µm
_05904_,4.42µm
_06143_,4.42µm
_06775_,4.42µm
_07926_,4.42µm
_08961_,4.42µm
ciphertext_wire\[24\],4.42µm
_05236_,4.415µm
_02275_,4.37µm
_01669_,4.36µm
_01799_,4.36µm
_02779_,4.36µm
_03030_,4.36µm
_03193_,4.36µm
_05147_,4.36µm
_06544_,4.36µm
_06700_,4.36µm
_07286_,4.36µm
_07339_,4.36µm
_07785_,4.36µm
_00233_,4.34µm
_00299_,4.34µm
_00749_,4.34µm
_00785_,4.34µm
_00906_,4.34µm
_01065_,4.34µm
_01082_,4.34µm
_01770_,4.34µm
_02101_,4.34µm
_02812_,4.34µm
_02959_,4.34µm
_02999_,4.34µm
_03040_,4.34µm
_03145_,4.34µm
_03596_,4.34µm
_03629_,4.34µm
_03802_,4.34µm
_03828_,4.34µm
_03846_,4.34µm
_04039_,4.34µm
_04167_,4.34µm
_04429_,4.34µm
_04596_,4.34µm
_04976_,4.34µm
_05169_,4.34µm
_05522_,4.34µm
_05658_,4.34µm
_05705_,4.34µm
_05851_,4.34µm
_05993_,4.34µm
_06100_,4.34µm
_06252_,4.34µm
_06470_,4.34µm
_06825_,4.34µm
_06950_,4.34µm
_07022_,4.34µm
_07088_,4.34µm
_07334_,4.34µm
_07434_,4.34µm
_08098_,4.34µm
_08165_,4.34µm
_08221_,4.34µm
_08267_,4.34µm
_08390_,4.34µm
_08815_,4.34µm
ciphertext_wire\[58\],4.34µm
ciphertext_wire\[62\],4.34µm
_01679_,4.325µm
_00869_,4.32µm
_02086_,4.32µm
_05508_,4.32µm
_06234_,4.32µm
_07396_,4.32µm
_00108_,4.305µm
_00185_,4.305µm
_00234_,4.305µm
_00710_,4.305µm
uio_in[3],4.29µm
_00199_,4.265µm
_07335_,4.265µm
_06290_,4.24µm
_07436_,4.24µm
_08630_,4.24µm
_09064_,4.24µm
_01345_,4.23µm
_00076_,4.22µm
_00098_,4.22µm
_00157_,4.22µm
_00204_,4.22µm
_00272_,4.22µm
_00600_,4.22µm
_00764_,4.22µm
_00771_,4.22µm
_01502_,4.22µm
_01657_,4.22µm
_02717_,4.22µm
_02855_,4.22µm
_02872_,4.22µm
_02980_,4.22µm
_03020_,4.22µm
_03542_,4.22µm
_03734_,4.22µm
_03836_,4.22µm
_04457_,4.22µm
_04798_,4.22µm
_05018_,4.22µm
_05175_,4.22µm
_05179_,4.22µm
_05482_,4.22µm
_05532_,4.22µm
_05871_,4.22µm
_06365_,4.22µm
_07614_,4.22µm
_08694_,4.22µm
_08946_,4.22µm
_08491_,4.215µm
_05553_,4.205µm
_02664_,4.2µm
_03038_,4.2µm
_03978_,4.2µm
_05233_,4.2µm
_05818_,4.2µm
_06917_,4.2µm
_07343_,4.2µm
_08601_,4.2µm
_08638_,4.2µm
_05051_,4.195µm
_00783_,4.145µm
_06483_,4.145µm
_00265_,4.14µm
_00282_,4.14µm
_00287_,4.14µm
_00329_,4.14µm
_00354_,4.14µm
_01411_,4.14µm
_02470_,4.14µm
_03131_,4.14µm
_04442_,4.14µm
_04603_,4.14µm
_05037_,4.14µm
_05290_,4.14µm
_05471_,4.14µm
_05878_,4.14µm
_06359_,4.14µm
_06851_,4.14µm
_07232_,4.14µm
_07325_,4.14µm
_07359_,4.14µm
_08118_,4.14µm
_08277_,4.14µm
net2191,4.14µm
_00043_,4.12µm
_00046_,4.12µm
_00063_,4.12µm
_00082_,4.12µm
_00136_,4.12µm
_00189_,4.12µm
_00202_,4.12µm
_00221_,4.12µm
_00360_,4.12µm
_00778_,4.12µm
_01756_,4.12µm
_02306_,4.12µm
_02418_,4.12µm
_03195_,4.12µm
_03236_,4.12µm
_03851_,4.12µm
_03971_,4.12µm
_04685_,4.12µm
_05207_,4.12µm
_05549_,4.12µm
_05887_,4.12µm
_07047_,4.12µm
_07117_,4.12µm
_08053_,4.12µm
_08577_,4.12µm
_08880_,4.12µm
net1314,4.12µm
_05478_,4.11µm
_00238_,4.1µm
_00262_,4.1µm
_00406_,4.1µm
_00421_,4.1µm
_00475_,4.1µm
_00613_,4.1µm
_01104_,4.1µm
_01787_,4.1µm
_02328_,4.1µm
_03829_,4.1µm
_04006_,4.1µm
_04423_,4.1µm
_04447_,4.1µm
_04470_,4.1µm
_05013_,4.1µm
_06349_,4.1µm
_06362_,4.1µm
_07531_,4.1µm
_08887_,4.1µm
_09083_,4.1µm
_09131_,4.1µm
ciphertext_wire\[99\],4.1µm
_00481_,4.095µm
_03341_,4.09µm
_00443_,4.08µm
_00642_,4.08µm
_03428_,4.08µm
_05075_,4.08µm
_05268_,4.08µm
_05623_,4.08µm
_05230_,4.06µm
_00430_,4.035µm
_00568_,4.035µm
_00629_,4.035µm
_07942_,4.03µm
_05095_,4.025µm
_01066_,4.02µm
_02115_,4.02µm
_02182_,4.02µm
_02373_,4.02µm
_02759_,4.02µm
_02823_,4.02µm
_03221_,4.02µm
_03419_,4.02µm
_03582_,4.02µm
_03728_,4.02µm
_03856_,4.02µm
_04019_,4.02µm
_04231_,4.02µm
_04844_,4.02µm
_05023_,4.02µm
_06420_,4.02µm
_06759_,4.02µm
_06783_,4.02µm
_07067_,4.02µm
_07299_,4.02µm
_08179_,4.02µm
_08442_,4.02µm
_08589_,4.02µm
_08904_,4.02µm
_08576_,4.01µm
_00066_,4µm
_00142_,4µm
_00293_,4µm
_00312_,4µm
_00313_,4µm
_00334_,4µm
_00371_,4µm
_00372_,4µm
_00398_,4µm
_00412_,4µm
_00429_,4µm
_00455_,4µm
_00492_,4µm
_00501_,4µm
_00530_,4µm
_00728_,4µm
_00960_,4µm
_01443_,4µm
_01506_,4µm
_01752_,4µm
_01861_,4µm
_01981_,4µm
_02120_,4µm
_02212_,4µm
_02367_,4µm
_02447_,4µm
_02457_,4µm
_02498_,4µm
_03183_,4µm
_03186_,4µm
_03230_,4µm
_03451_,4µm
_03794_,4µm
_03864_,4µm
_03899_,4µm
_03979_,4µm
_03998_,4µm
_04193_,4µm
_04478_,4µm
_04599_,4µm
_04641_,4µm
_05271_,4µm
_05652_,4µm
_05759_,4µm
_05810_,4µm
_05830_,4µm
_06049_,4µm
_07020_,4µm
_07223_,4µm
_07226_,4µm
_07328_,4µm
_07401_,4µm
_07950_,4µm
_07975_,4µm
_08287_,4µm
_08363_,4µm
_08375_,4µm
_08451_,4µm
_08777_,4µm
_09138_,4µm
_09189_,4µm
ciphertext_wire\[25\],4µm
ciphertext_wire\[27\],4µm
ciphertext_wire\[37\],4µm
ciphertext_wire\[70\],4µm
ciphertext_wire\[90\],4µm
_05206_,3.995µm
_04755_,3.99µm
_00913_,3.98µm
_01133_,3.98µm
_01153_,3.98µm
_01387_,3.98µm
_01938_,3.98µm
_02359_,3.98µm
_02896_,3.98µm
_03564_,3.98µm
_04800_,3.98µm
_05903_,3.98µm
_07368_,3.98µm
_08107_,3.98µm
_09237_,3.98µm
ciphertext_wire\[6\],3.98µm
_09009_,3.94µm
_01159_,3.92µm
ena,3.92µm
rst_n,3.92µm
ui_in[5],3.92µm
uio_in[0],3.92µm
uio_in[2],3.92µm
_05792_,3.905µm
_01063_,3.9µm
_01095_,3.9µm
_01107_,3.9µm
_01108_,3.9µm
_01119_,3.9µm
_01189_,3.9µm
_03621_,3.9µm
_04290_,3.9µm
_04360_,3.9µm
_05422_,3.9µm
_05461_,3.9µm
_07828_,3.9µm
_07065_,3.89µm
_04928_,3.885µm
_00119_,3.88µm
_00156_,3.88µm
_00446_,3.88µm
_00724_,3.88µm
_00744_,3.88µm
_00770_,3.88µm
_00891_,3.88µm
_00951_,3.88µm
_01181_,3.88µm
_01601_,3.88µm
_01672_,3.88µm
_01710_,3.88µm
_01842_,3.88µm
_01924_,3.88µm
_01926_,3.88µm
_02009_,3.88µm
_02043_,3.88µm
_02242_,3.88µm
_02339_,3.88µm
_02399_,3.88µm
_02432_,3.88µm
_02862_,3.88µm
_03222_,3.88µm
_03623_,3.88µm
_03934_,3.88µm
_04029_,3.88µm
_04096_,3.88µm
_04386_,3.88µm
_04536_,3.88µm
_05155_,3.88µm
_05626_,3.88µm
_05861_,3.88µm
_05929_,3.88µm
_06139_,3.88µm
_06351_,3.88µm
_06427_,3.88µm
_06577_,3.88µm
_06636_,3.88µm
_06804_,3.88µm
_07044_,3.88µm
_07062_,3.88µm
_07465_,3.88µm
_07468_,3.88µm
_07609_,3.88µm
_08084_,3.88µm
_08254_,3.88µm
_08436_,3.88µm
_08460_,3.88µm
_08505_,3.88µm
_08804_,3.88µm
_08903_,3.88µm
_09023_,3.88µm
_09163_,3.88µm
_09327_,3.88µm
ciphertext_reg\[43\],3.88µm
u_aes128_baseline.u_aes_core.round_key_reg\[26\],3.88µm
net2233,3.88µm
net2289,3.88µm
net2339,3.88µm
_02958_,3.875µm
_00089_,3.86µm
_00390_,3.86µm
_00706_,3.86µm
_00880_,3.86µm
_02199_,3.86µm
_06590_,3.86µm
_07071_,3.86µm
_07156_,3.86µm
_02487_,3.855µm
_05076_,3.855µm
_00428_,3.845µm
net2306,3.845µm
_03155_,3.79µm
_02806_,3.78µm
_03584_,3.78µm
_05365_,3.78µm
_05375_,3.78µm
_08475_,3.78µm
_02782_,3.77µm
_08980_,3.77µm
_00367_,3.76µm
_00388_,3.76µm
_00544_,3.76µm
_00581_,3.76µm
_00772_,3.76µm
_00852_,3.76µm
_01609_,3.76µm
_02124_,3.76µm
_02410_,3.76µm
_02461_,3.76µm
_02569_,3.76µm
_02850_,3.76µm
_03130_,3.76µm
_03266_,3.76µm
_03657_,3.76µm
_03801_,3.76µm
_04907_,3.76µm
_05394_,3.76µm
_05538_,3.76µm
_06741_,3.76µm
_06830_,3.76µm
_06931_,3.76µm
_07301_,3.76µm
_07832_,3.76µm
_09151_,3.76µm
_09220_,3.76µm
_09335_,3.76µm
net2239,3.76µm
_02243_,3.74µm
net2228,3.74µm
net2080,3.73µm
net2081,3.73µm
net2082,3.73µm
net2083,3.73µm
net2084,3.73µm
net2085,3.73µm
net2087,3.73µm
net2088,3.73µm
net,3.73µm
_00597_,3.7µm
_02191_,3.69µm
_00084_,3.685µm
net2250,3.685µm
_01579_,3.68µm
_02675_,3.68µm
_03035_,3.68µm
_03135_,3.68µm
_03218_,3.68µm
_03491_,3.68µm
_03568_,3.68µm
_03577_,3.68µm
_03832_,3.68µm
_03906_,3.68µm
_04624_,3.68µm
_04857_,3.68µm
_05301_,3.68µm
_06547_,3.68µm
_06930_,3.68µm
_07163_,3.68µm
_07189_,3.68µm
_07812_,3.68µm
_07932_,3.68µm
_08684_,3.68µm
_00039_,3.66µm
_00232_,3.66µm
_00242_,3.66µm
_00325_,3.66µm
_00677_,3.66µm
_00678_,3.66µm
_00680_,3.66µm
_00707_,3.66µm
_00763_,3.66µm
_02096_,3.66µm
_02624_,3.66µm
_04032_,3.66µm
_04345_,3.66µm
_05890_,3.66µm
_06061_,3.66µm
_07187_,3.66µm
_07244_,3.66µm
_08796_,3.66µm
_09261_,3.66µm
net1452,3.66µm
net2334,3.66µm
_05586_,3.65µm
_06501_,3.65µm
_00237_,3.64µm
_00239_,3.64µm
_00422_,3.64µm
_00586_,3.64µm
_00587_,3.64µm
_01577_,3.64µm
_02567_,3.64µm
_03360_,3.64µm
_03946_,3.64µm
_04373_,3.64µm
_06806_,3.64µm
_07907_,3.64µm
_08741_,3.64µm
_09105_,3.64µm
_09110_,3.64µm
ciphertext_wire\[20\],3.64µm
_08672_,3.625µm
_06959_,3.62µm
_02387_,3.61µm
_00454_,3.595µm
_00638_,3.595µm
net2090,3.58µm
net2091,3.58µm
net2089,3.58µm
_00503_,3.575µm
_05258_,3.57µm
_07422_,3.565µm
_02049_,3.56µm
_02508_,3.56µm
_02537_,3.56µm
_04201_,3.56µm
_05740_,3.56µm
_06528_,3.56µm
_06761_,3.56µm
_06904_,3.56µm
_07199_,3.56µm
_07275_,3.56µm
_07466_,3.56µm
_08320_,3.56µm
_08415_,3.56µm
_00004_,3.545µm
_02552_,3.545µm
_00024_,3.54µm
_00059_,3.54µm
_00096_,3.54µm
_00101_,3.54µm
_00102_,3.54µm
_00103_,3.54µm
_00105_,3.54µm
_00121_,3.54µm
_00131_,3.54µm
_00138_,3.54µm
_00161_,3.54µm
_00350_,3.54µm
_00352_,3.54µm
_00356_,3.54µm
_00359_,3.54µm
_00670_,3.54µm
_00731_,3.54µm
_00742_,3.54µm
_00795_,3.54µm
_00833_,3.54µm
_02032_,3.54µm
_02253_,3.54µm
_02260_,3.54µm
_02449_,3.54µm
_02659_,3.54µm
_02829_,3.54µm
_02861_,3.54µm
_02894_,3.54µm
_03010_,3.54µm
_03370_,3.54µm
_03468_,3.54µm
_03837_,3.54µm
_03882_,3.54µm
_04041_,3.54µm
_04044_,3.54µm
_04049_,3.54µm
_04186_,3.54µm
_04291_,3.54µm
_05041_,3.54µm
_05117_,3.54µm
_05415_,3.54µm
_05474_,3.54µm
_05493_,3.54µm
_05742_,3.54µm
_05802_,3.54µm
_06225_,3.54µm
_06347_,3.54µm
_06498_,3.54µm
_06534_,3.54µm
_06770_,3.54µm
_06943_,3.54µm
_07333_,3.54µm
_08352_,3.54µm
_08355_,3.54µm
_08359_,3.54µm
_08472_,3.54µm
_08529_,3.54µm
_08938_,3.54µm
_08944_,3.54µm
_09003_,3.54µm
_09016_,3.54µm
_09329_,3.54µm
ciphertext_wire\[0\],3.54µm
ciphertext_wire\[101\],3.54µm
ciphertext_wire\[117\],3.54µm
ciphertext_wire\[44\],3.54µm
ciphertext_wire\[48\],3.54µm
ciphertext_wire\[60\],3.54µm
ciphertext_wire\[86\],3.54µm
_00918_,3.52µm
_01144_,3.52µm
_02729_,3.52µm
_02772_,3.52µm
_03966_,3.52µm
_04720_,3.52µm
_05569_,3.52µm
_05620_,3.52µm
_06895_,3.52µm
_07447_,3.52µm
_08605_,3.515µm
_00485_,3.505µm
_01132_,3.45µm
_02482_,3.45µm
_04005_,3.45µm
_01099_,3.44µm
_01101_,3.44µm
_01109_,3.44µm
_01112_,3.44µm
_01121_,3.44µm
_01123_,3.44µm
_01139_,3.44µm
_01186_,3.44µm
_02230_,3.44µm
_03211_,3.44µm
_04363_,3.44µm
_04961_,3.44µm
_06888_,3.44µm
_07902_,3.44µm
_08299_,3.44µm
_08812_,3.44µm
_08943_,3.44µm
_01160_,3.425µm
_03202_,3.425µm
_00910_,3.42µm
_00975_,3.42µm
_01009_,3.42µm
_01134_,3.42µm
_01423_,3.42µm
_01451_,3.42µm
_01530_,3.42µm
_01589_,3.42µm
_01697_,3.42µm
_01953_,3.42µm
_02225_,3.42µm
_02397_,3.42µm
_02423_,3.42µm
_02586_,3.42µm
_02656_,3.42µm
_02668_,3.42µm
_02857_,3.42µm
_02877_,3.42µm
_02900_,3.42µm
_03180_,3.42µm
_03504_,3.42µm
_03826_,3.42µm
_04037_,3.42µm
_04566_,3.42µm
_04628_,3.42µm
_05025_,3.42µm
_05273_,3.42µm
_05444_,3.42µm
_05541_,3.42µm
_05582_,3.42µm
_05644_,3.42µm
_05898_,3.42µm
_06366_,3.42µm
_06517_,3.42µm
_06564_,3.42µm
_06608_,3.42µm
_06614_,3.42µm
_06615_,3.42µm
_06721_,3.42µm
_06749_,3.42µm
_06799_,3.42µm
_06998_,3.42µm
_07113_,3.42µm
_07188_,3.42µm
_07224_,3.42µm
_07264_,3.42µm
_07378_,3.42µm
_07474_,3.42µm
_07790_,3.42µm
_08089_,3.42µm
_08201_,3.42µm
_08284_,3.42µm
_08337_,3.42µm
_08400_,3.42µm
_08519_,3.42µm
_08710_,3.42µm
_08789_,3.42µm
_09104_,3.42µm
ciphertext_wire\[53\],3.42µm
u_aes128_baseline.u_aes_core.state_reg\[39\],3.42µm
_08035_,3.415µm
_00516_,3.4µm
_03487_,3.4µm
_03615_,3.4µm
ciphertext_wire\[111\],3.4µm
_00205_,3.385µm
_00432_,3.385µm
_01841_,3.32µm
_02228_,3.32µm
_02266_,3.32µm
_03879_,3.32µm
_07166_,3.32µm
_07420_,3.32µm
_07510_,3.32µm
_07660_,3.32µm
_08947_,3.32µm
_02863_,3.31µm
_03976_,3.31µm
_00322_,3.3µm
_00505_,3.3µm
_00721_,3.3µm
_00732_,3.3µm
_01199_,3.3µm
_01406_,3.3µm
_02377_,3.3µm
_02468_,3.3µm
_02542_,3.3µm
_02773_,3.3µm
_02991_,3.3µm
_03014_,3.3µm
_04638_,3.3µm
_05129_,3.3µm
_05244_,3.3µm
_06503_,3.3µm
_06780_,3.3µm
_07292_,3.3µm
_07340_,3.3µm
_07373_,3.3µm
_07407_,3.3µm
_07518_,3.3µm
_07987_,3.3µm
_08191_,3.3µm
_08193_,3.3µm
_08344_,3.3µm
_08353_,3.3µm
_08623_,3.3µm
_08878_,3.3µm
net2206,3.3µm
_00141_,3.295µm
_03381_,3.295µm
_07148_,3.295µm
_00457_,3.225µm
_00593_,3.225µm
_00215_,3.22µm
_01166_,3.22µm
_02431_,3.22µm
_02504_,3.22µm
_03228_,3.22µm
_04181_,3.22µm
_04183_,3.22µm
_04234_,3.22µm
_04396_,3.22µm
_04608_,3.22µm
_04629_,3.22µm
_04634_,3.22µm
_04744_,3.22µm
_04809_,3.22µm
_05092_,3.22µm
_05247_,3.22µm
_05367_,3.22µm
_05722_,3.22µm
_05938_,3.22µm
_07124_,3.22µm
_07499_,3.22µm
_07568_,3.22µm
_07622_,3.22µm
_07692_,3.22µm
_07696_,3.22µm
_08237_,3.22µm
_08633_,3.22µm
_00058_,3.2µm
_00075_,3.2µm
_00150_,3.2µm
_00190_,3.2µm
_00217_,3.2µm
_00243_,3.2µm
_00273_,3.2µm
_00667_,3.2µm
_00682_,3.2µm
_00688_,3.2µm
_00711_,3.2µm
_00735_,3.2µm
_00751_,3.2µm
_00761_,3.2µm
_01960_,3.2µm
_02690_,3.2µm
_04040_,3.2µm
_05040_,3.2µm
_05574_,3.2µm
_05591_,3.2µm
_07193_,3.2µm
net2283,3.2µm
net2329,3.2µm
_00809_,3.19µm
_00100_,3.18µm
_00433_,3.18µm
_00467_,3.18µm
_00518_,3.18µm
_00555_,3.18µm
_00558_,3.18µm
_00577_,3.18µm
_00599_,3.18µm
_00631_,3.18µm
_00716_,3.18µm
_00782_,3.18µm
_00985_,3.18µm
_03029_,3.18µm
_03612_,3.18µm
_04870_,3.18µm
_04938_,3.18µm
_07204_,3.18µm
_07345_,3.18µm
_07393_,3.18µm
_07824_,3.18µm
_08621_,3.18µm
_08738_,3.18µm
_08775_,3.18µm
_08968_,3.18µm
_09122_,3.18µm
_09147_,3.18µm
u_aes128_baseline.u_aes_core.state_reg\[75\],3.18µm
net2309,3.18µm
_02183_,3.16µm
_04394_,3.135µm
_00635_,3.125µm
_00519_,3.115µm
_00532_,3.115µm
_00634_,3.115µm
_06893_,3.105µm
_00441_,3.1µm
_00476_,3.1µm
_00482_,3.1µm
_00531_,3.1µm
_00569_,3.1µm
_00601_,3.1µm
_00624_,3.1µm
_01074_,3.1µm
_01093_,3.1µm
_01173_,3.1µm
_01184_,3.1µm
_01206_,3.1µm
_01785_,3.1µm
_01860_,3.1µm
_02422_,3.1µm
_02529_,3.1µm
_02559_,3.1µm
_02713_,3.1µm
_03039_,3.1µm
_03656_,3.1µm
_03857_,3.1µm
_03905_,3.1µm
_04460_,3.1µm
_04639_,3.1µm
_04718_,3.1µm
_05243_,3.1µm
_05274_,3.1µm
_05479_,3.1µm
_05500_,3.1µm
_05639_,3.1µm
_06482_,3.1µm
_07185_,3.1µm
_07257_,3.1µm
_07331_,3.1µm
_07338_,3.1µm
_07673_,3.1µm
_08115_,3.1µm
_08781_,3.1µm
_08979_,3.1µm
_07019_,3.09µm
_08695_,3.085µm
_00034_,3.08µm
_00036_,3.08µm
_00071_,3.08µm
_00128_,3.08µm
_00218_,3.08µm
_00373_,3.08µm
_00378_,3.08µm
_00391_,3.08µm
_00413_,3.08µm
_00420_,3.08µm
_00426_,3.08µm
_00464_,3.08µm
_00590_,3.08µm
_00604_,3.08µm
_00608_,3.08µm
_00615_,3.08µm
_00628_,3.08µm
_00700_,3.08µm
_00720_,3.08µm
_00736_,3.08µm
_00786_,3.08µm
_00797_,3.08µm
_00846_,3.08µm
_00947_,3.08µm
_01708_,3.08µm
_01784_,3.08µm
_02174_,3.08µm
_02195_,3.08µm
_02415_,3.08µm
_02598_,3.08µm
_02718_,3.08µm
_02786_,3.08µm
_02882_,3.08µm
_02887_,3.08µm
_03033_,3.08µm
_03088_,3.08µm
_03097_,3.08µm
_03107_,3.08µm
_03160_,3.08µm
_03375_,3.08µm
_04355_,3.08µm
_04388_,3.08µm
_05021_,3.08µm
_05216_,3.08µm
_05317_,3.08µm
_05472_,3.08µm
_05636_,3.08µm
_05670_,3.08µm
_05726_,3.08µm
_05826_,3.08µm
_05932_,3.08µm
_06077_,3.08µm
_06447_,3.08µm
_06532_,3.08µm
_06668_,3.08µm
_06813_,3.08µm
_07119_,3.08µm
_07247_,3.08µm
_07951_,3.08µm
_07969_,3.08µm
_08153_,3.08µm
_08574_,3.08µm
_08624_,3.08µm
_08760_,3.08µm
_08884_,3.08µm
_08902_,3.08µm
_08967_,3.08µm
ciphertext_wire\[126\],3.08µm
ciphertext_wire\[22\],3.08µm
ciphertext_wire\[45\],3.08µm
ciphertext_wire\[9\],3.08µm
_02440_,3.06µm
_03004_,3.06µm
_03197_,3.06µm
_04425_,3.06µm
_06848_,3.06µm
_06995_,3.06µm
_08327_,3.06µm
_08391_,3.06µm
_08669_,3.06µm
_09285_,3.06µm
_00984_,2.995µm
_08797_,2.99µm
_00252_,2.98µm
_00276_,2.98µm
_01851_,2.98µm
_02766_,2.98µm
_05323_,2.98µm
_05328_,2.98µm
_07053_,2.98µm
_07093_,2.98µm
_07719_,2.98µm
_08046_,2.98µm
_08264_,2.98µm
_08820_,2.98µm
_08765_,2.97µm
_01595_,2.965µm
_08932_,2.965µm
_00502_,2.96µm
_00936_,2.96µm
_02198_,2.96µm
_02304_,2.96µm
_02488_,2.96µm
_02532_,2.96µm
_02628_,2.96µm
_02692_,2.96µm
_03622_,2.96µm
_03658_,2.96µm
_03748_,2.96µm
_03947_,2.96µm
_04130_,2.96µm
_04244_,2.96µm
_04264_,2.96µm
_04477_,2.96µm
_04601_,2.96µm
_04815_,2.96µm
_05227_,2.96µm
_05326_,2.96µm
_05387_,2.96µm
_05475_,2.96µm
_05611_,2.96µm
_05664_,2.96µm
_05765_,2.96µm
_05835_,2.96µm
_05852_,2.96µm
_05923_,2.96µm
_06638_,2.96µm
_06685_,2.96µm
_06849_,2.96µm
_06953_,2.96µm
_07052_,2.96µm
_07176_,2.96µm
_07219_,2.96µm
_07259_,2.96µm
_07367_,2.96µm
_07392_,2.96µm
_07438_,2.96µm
_07495_,2.96µm
_07597_,2.96µm
_07781_,2.96µm
_07867_,2.96µm
_08362_,2.96µm
